,age,fnlwgt,education num,capital gain,capital loss,hours per week,workclass,education,marital status,occupation,relationship,race,native country,income
26226,35.0,509462.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
26227,26.0,213258.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26228,21.0,118401.0,10.0,0.0,0.0,27000.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
26229,67.0,45814.0,4.0,0.0,0.0,64000.0,6.0,5.0,6.0,5.0,3.0,4.0,39.0,0.0
26230,54.0,329733.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
26231,26.0,29957.0,14.0,0.0,0.0,15625.0,4.0,12.0,6.0,13.0,2.0,4.0,39.0,0.0
26232,51.0,215854.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
26233,27.0,327766.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26234,27.0,405765.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,0.0,1.0
26235,39.0,80680.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,7.0,3.0,4.0,39.0,0.0
26236,32.0,177792.0,13.0,0.0,0.0,110592.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
26237,52.0,273514.0,9.0,0.0,0.0,64000.0,4.0,11.0,5.0,1.0,3.0,4.0,39.0,0.0
26238,21.0,202373.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,6.0,3.0,2.0,39.0,0.0
26239,27.0,332785.0,9.0,0.0,0.0,54872.0,2.0,11.0,6.0,11.0,3.0,4.0,39.0,0.0
26240,46.0,149640.0,4.0,0.0,0.0,91125.0,4.0,5.0,3.0,14.0,3.0,4.0,39.0,0.0
26241,42.0,40151.0,11.0,0.0,0.0,27000.0,4.0,8.0,6.0,8.0,3.0,4.0,39.0,0.0
26242,79.0,183686.0,13.0,0.0,0.0,8000.0,5.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
26243,50.0,32801.0,13.0,0.0,0.0,64000.0,1.0,9.0,6.0,4.0,3.0,0.0,39.0,1.0
26244,19.0,195282.0,9.0,0.0,0.0,8000.0,0.0,11.0,6.0,0.0,3.0,2.0,39.0,0.0
26245,43.0,134026.0,10.0,2174.0,0.0,64000.0,1.0,15.0,6.0,1.0,2.0,4.0,39.0,0.0
26246,51.0,96678.0,14.0,0.0,0.0,216000.0,2.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
26247,45.0,174533.0,10.0,7298.0,0.0,125000.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,1.0
26248,65.0,180807.0,9.0,991.0,0.0,8000.0,4.0,11.0,5.0,11.0,3.0,4.0,39.0,0.0
26249,66.0,186324.0,13.0,0.0,0.0,125.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
26250,36.0,257250.0,11.0,0.0,0.0,970299.0,6.0,8.0,6.0,5.0,3.0,4.0,39.0,0.0
26251,26.0,212800.0,12.0,0.0,0.0,46656.0,4.0,7.0,6.0,10.0,3.0,4.0,39.0,0.0
26252,28.0,55360.0,10.0,0.0,0.0,125000.0,4.0,15.0,6.0,12.0,3.0,2.0,39.0,0.0
26253,39.0,195253.0,15.0,0.0,0.0,91125.0,6.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
26254,43.0,45156.0,10.0,0.0,0.0,216000.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
26255,20.0,435469.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,26.0,0.0
26256,29.0,231287.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
26257,32.0,168854.0,13.0,0.0,1848.0,125000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
26258,44.0,185057.0,13.0,3325.0,0.0,64000.0,6.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
26259,18.0,91670.0,10.0,0.0,0.0,64000.0,0.0,15.0,6.0,0.0,3.0,1.0,39.0,0.0
26260,60.0,165517.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,6.0,3.0,4.0,39.0,0.0
26261,34.0,73161.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,1.0
26262,60.0,178792.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
26263,38.0,32897.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,12.0,3.0,4.0,39.0,0.0
26264,29.0,250967.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,7.0,3.0,4.0,39.0,0.0
26265,41.0,41901.0,10.0,0.0,1408.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26266,49.0,379779.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
26267,37.0,217838.0,3.0,0.0,0.0,64000.0,4.0,4.0,5.0,8.0,3.0,4.0,26.0,0.0
26268,37.0,137527.0,16.0,0.0,2559.0,216000.0,6.0,10.0,6.0,10.0,3.0,4.0,39.0,1.0
26269,43.0,198965.0,10.0,0.0,0.0,54872.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,1.0
26270,41.0,70645.0,14.0,4650.0,0.0,166375.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
26271,37.0,220644.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,2.0,0.0,0.0
26272,19.0,175081.0,5.0,0.0,0.0,216000.0,4.0,6.0,6.0,1.0,2.0,4.0,39.0,0.0
26273,29.0,180299.0,10.0,0.0,0.0,42875.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
26274,40.0,548664.0,9.0,0.0,0.0,3375.0,6.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26275,53.0,278114.0,4.0,0.0,0.0,64000.0,4.0,5.0,6.0,4.0,3.0,4.0,39.0,1.0
26276,27.0,394927.0,13.0,0.0,0.0,166375.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
26277,44.0,127482.0,9.0,7298.0,0.0,125000.0,6.0,11.0,6.0,1.0,3.0,4.0,9.0,1.0
26278,29.0,236938.0,12.0,0.0,0.0,54872.0,4.0,7.0,6.0,1.0,3.0,4.0,39.0,0.0
26279,25.0,232991.0,3.0,0.0,0.0,64000.0,4.0,4.0,6.0,7.0,3.0,3.0,26.0,0.0
26280,38.0,34378.0,9.0,0.0,0.0,166375.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
26281,48.0,81513.0,13.0,0.0,0.0,125000.0,5.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
26282,18.0,106780.0,10.0,0.0,0.0,1728.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
26283,50.0,178596.0,9.0,0.0,1408.0,125000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26284,37.0,329026.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
26285,48.0,26490.0,13.0,0.0,0.0,8000.0,4.0,9.0,6.0,8.0,3.0,4.0,39.0,0.0
26286,50.0,338033.0,10.0,0.0,0.0,32768.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
26287,74.0,169303.0,9.0,6767.0,0.0,216.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
26288,24.0,21154.0,10.0,0.0,0.0,27000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26289,34.0,209449.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,13.0,3.0,2.0,39.0,1.0
26290,19.0,389143.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
26291,39.0,101260.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
26292,40.0,198270.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
26293,30.0,45781.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26294,27.0,134566.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26295,23.0,283806.0,5.0,0.0,0.0,42875.0,0.0,6.0,6.0,0.0,3.0,4.0,39.0,0.0
26296,68.0,286869.0,4.0,0.0,1668.0,64000.0,0.0,5.0,6.0,0.0,3.0,4.0,0.0,0.0
26297,46.0,422813.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
26298,24.0,103277.0,13.0,0.0,0.0,125000.0,2.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
26299,18.0,201871.0,8.0,0.0,0.0,8000.0,4.0,2.0,6.0,8.0,3.0,4.0,39.0,0.0
26300,50.0,167728.0,16.0,0.0,0.0,216000.0,6.0,10.0,6.0,10.0,3.0,4.0,39.0,1.0
26301,42.0,211517.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,7.0,3.0,4.0,39.0,0.0
26302,42.0,118212.0,5.0,0.0,0.0,64000.0,4.0,6.0,6.0,14.0,3.0,4.0,39.0,0.0
26303,37.0,259846.0,11.0,3471.0,0.0,64000.0,4.0,8.0,6.0,1.0,3.0,4.0,39.0,0.0
26304,57.0,98926.0,10.0,0.0,0.0,4096.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
26305,27.0,207352.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,13.0,3.0,1.0,19.0,1.0
26306,31.0,206609.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,7.0,3.0,4.0,39.0,0.0
26307,34.0,104509.0,14.0,0.0,0.0,64000.0,2.0,12.0,5.0,10.0,3.0,4.0,39.0,0.0
26308,55.0,170350.0,9.0,0.0,0.0,64000.0,6.0,11.0,6.0,8.0,2.0,4.0,39.0,0.0
26309,56.0,183884.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,7.0,3.0,4.0,39.0,0.0
26310,36.0,110964.0,13.0,0.0,1672.0,54872.0,7.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
26311,35.0,154410.0,10.0,0.0,0.0,64000.0,7.0,15.0,6.0,5.0,3.0,4.0,39.0,0.0
26312,63.0,257659.0,14.0,0.0,0.0,27.0,0.0,12.0,6.0,0.0,3.0,4.0,39.0,0.0
26313,28.0,274679.0,14.0,0.0,0.0,125000.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
26314,38.0,252662.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
26315,30.0,356689.0,9.0,0.0,0.0,216000.0,5.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
26316,18.0,205218.0,10.0,0.0,0.0,8000.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
26317,35.0,241306.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,13.0,3.0,4.0,39.0,1.0
26318,53.0,139127.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
26319,46.0,175625.0,15.0,0.0,0.0,64000.0,4.0,14.0,6.0,10.0,3.0,4.0,39.0,0.0
26320,45.0,206459.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26321,35.0,176123.0,6.0,0.0,0.0,216000.0,4.0,0.0,6.0,8.0,3.0,1.0,19.0,0.0
26322,41.0,111483.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26323,60.0,106118.0,9.0,0.0,0.0,343000.0,6.0,11.0,6.0,12.0,3.0,4.0,39.0,1.0
26324,18.0,77845.0,10.0,0.0,1602.0,3375.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26325,19.0,162094.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
26326,24.0,216469.0,9.0,0.0,1579.0,125000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
26327,56.0,381965.0,13.0,15024.0,0.0,64000.0,2.0,9.0,6.0,10.0,3.0,4.0,39.0,1.0
26328,28.0,145284.0,9.0,0.0,0.0,343000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
26329,29.0,242482.0,9.0,0.0,0.0,32768.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
26330,35.0,160192.0,10.0,0.0,0.0,64000.0,6.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26331,27.0,280699.0,10.0,0.0,0.0,64000.0,0.0,15.0,6.0,0.0,3.0,4.0,39.0,0.0
26332,55.0,175942.0,16.0,0.0,1977.0,166375.0,4.0,10.0,6.0,10.0,3.0,4.0,0.0,1.0
26333,18.0,156950.0,9.0,0.0,0.0,42875.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26334,53.0,215572.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26335,26.0,173593.0,14.0,0.0,0.0,8000.0,4.0,12.0,6.0,7.0,3.0,4.0,2.0,0.0
26336,55.0,193374.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,1.0
26337,45.0,334039.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,4.0,3.0,4.0,39.0,1.0
26338,28.0,337664.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
26339,32.0,113504.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
26340,27.0,177072.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
26341,35.0,174503.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26342,36.0,214807.0,9.0,0.0,0.0,50653.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
26343,41.0,222596.0,13.0,15024.0,0.0,91125.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
26344,23.0,100345.0,13.0,0.0,0.0,8000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
26345,22.0,409230.0,8.0,0.0,0.0,64000.0,4.0,2.0,6.0,14.0,2.0,4.0,39.0,0.0
26346,36.0,112497.0,15.0,25236.0,0.0,64000.0,6.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
26347,65.0,115922.0,13.0,0.0,0.0,64000.0,5.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
26348,59.0,375049.0,9.0,0.0,0.0,68921.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,1.0
26349,25.0,243560.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,4.0,0.0
26350,33.0,182971.0,10.0,0.0,1887.0,64000.0,2.0,15.0,6.0,11.0,3.0,4.0,39.0,1.0
26351,31.0,127215.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
26352,50.0,276241.0,13.0,0.0,0.0,64000.0,7.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
26353,49.0,175109.0,10.0,0.0,0.0,125000.0,7.0,15.0,6.0,10.0,3.0,4.0,39.0,1.0
26354,43.0,498079.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
26355,23.0,344394.0,10.0,0.0,0.0,64000.0,1.0,15.0,6.0,1.0,2.0,4.0,39.0,0.0
26356,34.0,99872.0,14.0,3103.0,0.0,64000.0,4.0,12.0,6.0,4.0,3.0,1.0,19.0,1.0
26357,23.0,245302.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,2.0,39.0,0.0
26358,63.0,43313.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,1.0,3.0,4.0,39.0,0.0
26359,33.0,188467.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,5.0,3.0,4.0,39.0,0.0
26360,51.0,351278.0,13.0,0.0,0.0,125000.0,5.0,9.0,6.0,5.0,3.0,4.0,39.0,0.0
26361,31.0,182246.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26362,32.0,79870.0,10.0,2597.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,24.0,0.0
26363,48.0,353824.0,10.0,0.0,0.0,64000.0,0.0,15.0,6.0,0.0,3.0,4.0,0.0,1.0
26364,31.0,387116.0,10.0,0.0,0.0,46656.0,4.0,15.0,6.0,1.0,3.0,2.0,23.0,0.0
26365,47.0,34248.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,12.0,3.0,4.0,39.0,1.0
26366,54.0,198741.0,10.0,0.0,0.0,64000.0,7.0,15.0,6.0,11.0,3.0,4.0,39.0,1.0
26367,23.0,32950.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
26368,34.0,381153.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
26369,46.0,100067.0,7.0,0.0,0.0,42875.0,4.0,1.0,6.0,8.0,3.0,2.0,39.0,1.0
26370,34.0,208785.0,12.0,0.0,0.0,125000.0,4.0,7.0,6.0,12.0,3.0,4.0,39.0,1.0
26371,31.0,61559.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
26372,41.0,176452.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,13.0,3.0,4.0,29.0,0.0
26373,41.0,128700.0,9.0,0.0,0.0,64000.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
26374,27.0,328518.0,11.0,0.0,0.0,27000.0,6.0,8.0,6.0,10.0,2.0,4.0,39.0,0.0
26375,30.0,201196.0,7.0,0.0,0.0,64000.0,0.0,1.0,6.0,0.0,3.0,2.0,39.0,0.0
26376,23.0,378546.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26377,24.0,212210.0,12.0,0.0,0.0,8000.0,2.0,7.0,6.0,1.0,3.0,4.0,0.0,0.0
26378,59.0,178660.0,12.0,0.0,0.0,64000.0,1.0,7.0,6.0,1.0,3.0,4.0,39.0,0.0
26379,56.0,235826.0,9.0,5013.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26380,35.0,22641.0,9.0,0.0,0.0,64000.0,6.0,11.0,6.0,14.0,3.0,0.0,39.0,0.0
26381,59.0,316027.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,8.0,3.0,4.0,5.0,0.0
26382,47.0,431515.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,1.0,3.0,4.0,39.0,1.0
26383,51.0,149770.0,9.0,0.0,0.0,85184.0,6.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
26384,42.0,165916.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
26385,29.0,107411.0,10.0,0.0,0.0,64000.0,1.0,15.0,3.0,1.0,3.0,4.0,39.0,0.0
26386,23.0,217961.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,1.0,3.0,4.0,28.0,0.0
26387,43.0,350387.0,9.0,0.0,0.0,216000.0,6.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26388,46.0,325372.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
26389,30.0,156718.0,10.0,0.0,0.0,64000.0,4.0,15.0,5.0,1.0,3.0,4.0,39.0,0.0
26390,23.0,216472.0,10.0,0.0,0.0,8000.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
26391,29.0,106972.0,14.0,0.0,0.0,42875.0,7.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
26392,33.0,131934.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,0.0
26393,33.0,365908.0,9.0,2105.0,0.0,64000.0,2.0,11.0,6.0,8.0,3.0,2.0,39.0,0.0
26394,46.0,359193.0,10.0,0.0,0.0,91125.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26395,35.0,261012.0,10.0,0.0,0.0,64000.0,4.0,15.0,3.0,1.0,3.0,2.0,39.0,0.0
26396,36.0,272944.0,13.0,0.0,1887.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
26397,25.0,113654.0,9.0,0.0,0.0,50653.0,4.0,11.0,5.0,4.0,3.0,4.0,39.0,0.0
26398,35.0,218955.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
26399,30.0,115963.0,4.0,0.0,0.0,74088.0,4.0,5.0,6.0,7.0,3.0,4.0,39.0,0.0
26400,39.0,80638.0,10.0,0.0,0.0,592704.0,4.0,15.0,6.0,8.0,3.0,1.0,39.0,1.0
26401,37.0,147258.0,10.0,0.0,0.0,166375.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26402,22.0,214635.0,9.0,0.0,0.0,74088.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
26403,25.0,200318.0,9.0,0.0,0.0,216000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
26404,50.0,138270.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,2.0,39.0,0.0
26405,64.0,388594.0,15.0,15024.0,0.0,91125.0,1.0,14.0,6.0,10.0,3.0,4.0,0.0,1.0
26406,33.0,103435.0,11.0,0.0,0.0,91125.0,4.0,8.0,5.0,10.0,3.0,4.0,39.0,0.0
26407,59.0,133201.0,3.0,0.0,0.0,64000.0,5.0,4.0,6.0,5.0,3.0,4.0,22.0,0.0
26408,24.0,175183.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26409,41.0,99870.0,13.0,0.0,0.0,166375.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
26410,38.0,107479.0,5.0,0.0,0.0,1728.0,0.0,6.0,6.0,0.0,3.0,4.0,39.0,0.0
26411,60.0,113440.0,13.0,0.0,0.0,216000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
26412,19.0,85690.0,9.0,0.0,0.0,27000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
26413,23.0,45713.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,2.0,4.0,39.0,0.0
26414,57.0,376230.0,14.0,99999.0,0.0,64000.0,5.0,12.0,6.0,12.0,3.0,4.0,39.0,1.0
26415,36.0,145576.0,14.0,0.0,1977.0,64000.0,4.0,12.0,6.0,1.0,3.0,4.0,24.0,1.0
26416,17.0,67808.0,6.0,0.0,0.0,64000.0,0.0,0.0,6.0,0.0,3.0,4.0,39.0,0.0
26417,24.0,113936.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
26418,32.0,158291.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
26419,27.0,193898.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
26420,43.0,191982.0,11.0,0.0,0.0,166375.0,4.0,8.0,6.0,1.0,3.0,4.0,39.0,0.0
26421,21.0,72953.0,10.0,0.0,0.0,64000.0,0.0,15.0,6.0,0.0,3.0,4.0,39.0,0.0
26422,54.0,271160.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,4.0,3.0,4.0,39.0,0.0
26423,22.0,33087.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,5.0,3.0,4.0,39.0,0.0
26424,29.0,106153.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26425,22.0,29444.0,8.0,0.0,0.0,125000.0,4.0,2.0,6.0,5.0,3.0,0.0,39.0,0.0
26426,37.0,105021.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
26427,38.0,239045.0,16.0,0.0,0.0,125000.0,6.0,10.0,6.0,10.0,3.0,4.0,39.0,1.0
26428,34.0,94413.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,6.0,3.0,4.0,39.0,0.0
26429,45.0,20534.0,10.0,0.0,0.0,592704.0,4.0,15.0,6.0,7.0,3.0,4.0,39.0,1.0
26430,28.0,350254.0,2.0,0.0,0.0,64000.0,4.0,3.0,6.0,9.0,3.0,4.0,26.0,0.0
26431,68.0,194746.0,16.0,0.0,0.0,64000.0,4.0,10.0,6.0,10.0,3.0,4.0,5.0,0.0
26432,36.0,269042.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,1.0,25.0,0.0
26433,20.0,447488.0,5.0,0.0,0.0,27000.0,4.0,6.0,6.0,8.0,3.0,4.0,26.0,0.0
26434,24.0,267706.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
26435,38.0,198216.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
26436,32.0,227931.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
26437,34.0,252646.0,10.0,7298.0,0.0,125000.0,4.0,15.0,6.0,10.0,3.0,4.0,39.0,1.0
26438,47.0,223342.0,9.0,2174.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,9.0,0.0
26439,28.0,181776.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,8.0,3.0,4.0,39.0,0.0
26440,32.0,132601.0,15.0,0.0,0.0,64000.0,4.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
26441,58.0,205410.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
26442,64.0,185912.0,15.0,99999.0,0.0,42875.0,5.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
26443,38.0,292570.0,10.0,0.0,0.0,125000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
26444,43.0,76460.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
26445,28.0,295163.0,8.0,0.0,0.0,64000.0,4.0,2.0,6.0,5.0,3.0,4.0,39.0,0.0
26446,21.0,27255.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,0.0,0.0
26447,23.0,69847.0,13.0,0.0,0.0,8000.0,4.0,9.0,6.0,10.0,3.0,1.0,39.0,0.0
26448,25.0,104993.0,5.0,2907.0,0.0,64000.0,4.0,6.0,6.0,6.0,3.0,2.0,39.0,0.0
26449,41.0,322980.0,9.0,2354.0,0.0,64000.0,4.0,11.0,5.0,1.0,3.0,2.0,39.0,0.0
26450,24.0,390608.0,9.0,0.0,0.0,46656.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
26451,41.0,317539.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,2.0,39.0,0.0
26452,27.0,195678.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
26453,54.0,466502.0,4.0,0.0,0.0,27000.0,4.0,5.0,6.0,8.0,3.0,4.0,39.0,0.0
